date,state,positive,negative,death,positiveIncrease,negativeIncrease,score
2020-3-27,CO,1430,8692,24,344,1714
2020-3-27,CT,1291,7109,27,279,1484
2020-3-27,DC,267,1897,3,36,271
2020-3-27,DE,163,36,2,33,0
2020-3-27,FL,2765,28186,34,410,4445
2020-3-27,GA,2001,7864,64,476,463
2020-3-27,GU,51,299,1,6,36
2020-3-27,HI,106,4357,,11,0
2020-3-27,IA,235,3740,3,56,1162
2020-3-27,ID,189,2668,3,66,603
2020-3-27,IL,3026,18516,34,488,4423
2020-3-27,IN,981,5955,24,336,1949
2020-3-27,KS,202,3229,4,34,360
2020-3-27,KY,248,3768,6,50,666
2020-3-27,LA,2746,18613,119,441,2889
2020-3-27,MA,3240,26131,35,823,4927
2020-3-27,MD,774,94,5,194,0
2020-3-27,ME,168,3394,1,13,0
2020-3-27,MI,3657,6550,92,801,0
2020-3-27,MN,398,13605,4,52,1001
2020-3-27,MO,669,369,8,167,0
2020-3-27,MP,0,,0,0,0
2020-3-27,MS,579,2560,8,94,269
2020-3-27,MT,108,2590,,37,462
2020-3-27,NC,763,14373,3,127,2099
2020-3-27,ND,65,2427,0,13,388
2020-3-27,NE,85,1761,0,12,177
2020-3-27,NH,158,3395,1,21,394
2020-3-27,NJ,8825,16547,108,1949,2886
2020-3-27,NM,136,8377,1,24,696
2020-3-27,NV,535,6161,10,115,1464
2020-3-27,NY,44635,101118,519,7377,16272
2020-3-27,OH,1137,19012,19,270,2563
2020-3-27,OK,322,1084,8,74,126
2020-3-27,OR,414,8510,12,87,1557
2020-3-27,PA,2218,21016,22,531,4575
2020-3-27,PR,79,519,3,15,142
2020-3-27,RI,165,1366,,0,27
2020-3-27,SC,456,2307,9,0,0
2020-3-27,SD,58,2387,1,12,414
2020-3-27,TN,1203,14888,6,246,936
2020-3-27,TX,1731,21935,23,335,1907
2020-3-27,UT,480,8764,2,78,1456
2020-3-27,VA,604,6733,14,144,1004
2020-3-27,VI,19,55,0,2,0
2020-3-27,VT,184,2077,10,26,227
2020-3-27,WA,3207,43173,147,627,11461
2020-3-27,WI,842,13140,13,135,1557
2020-3-27,WV,76,1779,0,25,748
2020-3-27,WY,70,1211,0,17,159
2020-3-26,AK,59,1801,1,17,152
2020-3-26,AL,506,3593,1,223,1064
2020-3-26,AR,335,1504,3,55,67
2020-3-26,AS,0,,0,0,0
2020-3-26,AZ,577,347,8,127,24
2020-3-26,CA,3006,17380,65,651,1459
2020-3-26,CO,1086,6978,19,174,189
2020-3-26,CT,1012,5625,21,137,602
2020-3-26,DC,231,1626,3,48,203
2020-3-26,DE,130,36,1,15,0
2020-3-26,FL,2355,23741,28,673,8367
2020-3-26,GA,1525,7401,48,278,2469
2020-3-26,GU,45,263,1,8,30
2020-3-26,HI,95,4357,,5,0
2020-3-26,IA,179,2578,1,34,0
